Fish,Stimulus_dB,Blk00,Blk01,Blk02,Blk03,Blk04,Blk05,Blk06,Blk07,Blk08,Blk09,Blk10,Blk11,Blk12,Blk13,Blk14,Blk15,Blk16,Blk17,Blk18,Blk19,Blk20,Blk21,Blk22,Blk23,Blk24,Blk25,Blk26,Blk27,Blk28,Blk29,Blk30,Blk31,Blk32,Blk33,Blk34,Blk35,Blk36,Blk37,Blk38,Blk39,Blk40,Blk41,Blk42,Blk43,Blk44,Blk45,Blk46,Blk47,Blk48,Blk49,Blk50,Blk51,Blk52,Blk53,Blk54,Blk55,Blk56,Blk57,Blk58,Blk59,Blk60,Blk61,Blk62,Blk63,Blk64,Blk65
track_tld7_a000_01_e00066-f04,0,28.59831,46.97841,43.80358,34.14548,45.72300,20.03406,42.06694,41.58409,30.61854,41.82572,48.56145,35.98285,38.46680,44.85741,33.71188,38.00272,32.24292,24.09474,42.71227,31.49829,44.92965,36.36560,35.24435,36.62008,32.85790,34.55471,33.81917,23.93252,39.56597,32.54512,42.29327,36.79824,22.75338,37.73765,54.22912,29.79807,25.56847,48.61716,43.89802,37.74217,24.56615,49.63563,30.37839,26.15808,33.82291,18.91379,40.48859,32.69654,24.23908,17.66678,19.84535,8.38153,27.93206,18.81498,15.70928,23.84661,25.10559,34.21243,20.24444,29.32764,38.94767,22.46023,25.08639,23.17982,27.07244,18.19376
track_tld7_a000_01_e00066-f05,0,37.67759,41.42316,28.01384,26.54071,32.49162,45.13069,27.60014,18.62177,32.53112,24.22337,33.26958,32.60483,38.64473,21.98547,29.02859,31.96824,34.13860,23.09235,50.80568,35.77013,32.89107,36.32767,31.13111,36.22679,27.43767,24.33301,34.73852,20.68951,31.03648,39.65796,29.66596,35.87351,29.04509,28.72280,35.03513,35.82202,28.53068,16.02082,40.98697,35.29790,42.40394,46.47459,54.37254,29.31214,29.44106,25.20276,29.61928,30.56458,32.80943,36.04703,34.17650,23.46335,41.04661,29.04657,34.05266,32.61255,32.53289,22.22614,35.99154,25.19220,19.41402,23.96457,22.83257,30.19312,23.41385,18.36507
track_tld7_a000_01_e00066-f06,0,22.17141,63.25995,33.58670,15.65534,17.02881,23.87821,41.33178,31.94945,19.75806,26.32279,17.67388,24.93922,21.88672,26.52602,29.49403,37.64887,30.61369,24.50775,30.13211,27.04058,31.92105,27.68352,32.25242,16.88783,36.68251,31.94956,38.48749,31.86567,31.15175,27.23778,37.08355,35.46743,49.58999,48.08011,39.72957,36.03537,33.62362,40.75476,29.96085,41.32505,35.67843,37.15299,30.99845,20.66836,28.27875,44.19239,39.14318,23.13030,35.95826,19.97642,33.67919,23.92131,30.54403,28.61295,32.60249,12.97674,31.30839,29.72439,26.03640,28.00204,30.00548,27.59699,34.02560,37.86165,34.29117,25.40678
track_tld7_a000_01_e00066-f07,0,30.15779,40.50855,33.49850,18.75882,29.64022,37.79095,27.46103,15.48158,25.30869,24.41140,33.05184,24.70148,39.68361,19.73768,30.78732,29.31887,40.57637,34.06186,29.91753,30.71211,39.03907,22.19804,31.62833,31.44943,55.67427,37.87956,25.95453,47.18167,40.73232,41.34404,48.77992,30.61080,40.85942,41.60161,26.38718,35.50497,29.46227,32.96355,41.40025,27.78386,50.95602,42.82523,29.69204,39.99817,44.38485,29.97495,29.36767,49.91542,16.34093,23.62463,29.28111,26.63487,26.02915,25.31008,31.90577,31.29390,29.72805,22.36431,33.08260,33.18752,20.53471,29.79402,23.34913,32.11729,22.18124,21.24658
track_tld7_a000_01_e00066-f08,0,29.72757,29.14540,25.38473,30.00666,28.17857,38.49710,24.01211,29.41599,27.15145,23.46910,38.97563,30.32882,33.25603,23.11090,32.21393,26.29980,33.83246,24.74800,29.42243,17.35928,31.07887,34.47672,25.36549,29.92525,35.25767,35.05413,31.86017,42.60896,32.35476,38.32434,27.77201,28.65633,36.69541,46.95211,40.03414,35.08028,38.30523,25.97285,48.60716,37.23981,41.25716,57.80519,27.84577,21.91749,37.51297,42.36473,31.97332,33.58715,27.90823,13.98697,28.31917,25.47500,23.58438,22.94377,22.50145,29.28305,19.14595,20.63129,16.66090,23.84392,20.06303,22.05200,32.60354,27.10783,27.23828,16.65149
track_tld7_a000_01_e00066-f09,0,26.10458,21.18733,22.44739,39.07406,17.89071,43.10243,29.04500,32.90626,23.49645,22.13937,32.35746,24.81084,27.20861,27.93060,28.01063,41.30787,20.06543,20.74600,52.54718,24.31853,24.30052,36.14293,15.82835,39.94523,29.68423,44.92582,23.63380,39.97063,33.77010,33.74184,29.52364,22.50807,8.15893,14.83701,32.77294,31.17780,6.15814,17.46717,43.61362,4.86640,17.50630,23.10697,7.65536,22.32023,19.52260,25.76937,23.88468,19.90657,25.29794,21.15536,33.28379,12.07081,15.43383,26.08172,18.72121,16.30906,16.57772,12.70525,19.09298,26.37510,23.35694,20.31531,15.26375,31.79969,26.46816,23.02338
track_tld7_a000_00_e00132-f01,0,35.78779,31.64340,24.76677,36.21663,22.22656,25.74828,27.78279,24.24395,27.01852,9.02681,28.07690,27.79790,20.63216,26.86376,20.48283,26.57090,26.61518,21.73936,26.46489,24.96359,33.57309,26.53538,20.97531,24.71443,23.38398,42.95456,28.40231,23.93394,25.74394,10.74798,21.43916,31.59425,21.02784,8.55265,26.60932,35.01450,31.54696,36.33338,11.72082,22.65506,33.23466,33.90778,24.96851,30.44433,30.35360,14.15457,27.19262,37.25805,27.18208,28.37156,20.06036,26.87157,18.16928,29.09093,32.60432,16.08680,5.87168,30.43699,12.72835,23.23284,12.18128,35.24743,6.63224,10.67760,15.80546,27.26941
track_tld7_a000_00_e00132-f02,0,15.39127,29.74272,26.38902,32.20157,32.99826,27.65222,24.92956,33.79585,25.90494,21.09859,26.78618,25.73091,31.34576,28.77740,29.08215,28.97617,19.36854,24.76008,31.96094,26.28390,25.43615,23.32063,35.30744,22.53770,31.48440,22.42155,27.08069,24.92875,42.95639,22.66015,34.63163,23.02654,19.94327,32.20251,29.72569,26.62345,19.70639,38.91114,30.08447,31.55715,19.19965,33.85537,39.20629,32.78353,22.97272,35.19793,35.67333,27.83199,27.10225,21.59525,17.12590,24.77054,11.83705,31.04011,20.06543,19.46190,23.64168,19.62607,17.12148,17.81009,18.66086,25.50666,16.57215,21.99184,14.17584,20.26522
track_tld7_a000_00_e00132-f03,0,41.56578,33.24491,66.35046,37.41723,47.07760,36.46518,40.94004,46.00886,36.26417,50.07039,53.52299,34.96594,56.50549,38.34514,27.58948,47.15064,39.63143,47.40902,32.83630,44.81651,43.98601,43.52375,28.23326,25.67343,14.63710,15.05707,26.48196,29.54572,19.03391,29.33715,28.51695,22.73435,26.72873,16.12899,27.89998,8.37368,18.34968,23.69925,13.56857,29.35281,18.50614,21.48286,20.88931,20.72687,25.93470,17.52595,25.40644,27.28502,18.99697,20.91025,15.62395,26.20953,27.94760,16.40163,20.84465,22.60290,21.79497,23.38808,21.39656,19.93569,23.41258,19.57283,29.43281,17.10954,7.01427,25.90787
track_tld7_a000_00_e00132-f04,0,47.54855,52.98322,37.05250,46.23125,46.52462,34.01159,30.98599,52.66631,31.43569,29.17270,43.68573,26.45469,54.20997,66.58913,46.96281,54.59193,46.17558,65.66448,46.93441,48.27482,60.05175,35.39904,48.54459,57.30243,38.13928,23.83230,32.71956,20.37000,27.99986,25.79435,33.80782,17.19169,27.49511,24.12369,25.60235,20.14175,20.78992,22.89901,31.65418,30.45958,22.25900,14.42776,18.53839,25.27981,22.41801,24.22239,10.93633,21.54712,35.59277,25.47541,44.26893,36.04403,33.57590,35.69059,27.28571,30.61135,28.27785,33.17991,32.75515,28.91396,24.03231,35.87702,27.28985,22.26723,30.51686,23.66151
track_tld7_a000_00_e00132-f05,0,35.47701,47.03288,32.55084,39.95621,41.09418,35.56083,45.63112,19.51093,43.49576,40.35684,44.55994,26.67675,51.01086,34.48296,30.29464,26.40240,28.68906,38.59273,50.75842,25.53538,49.65668,36.14856,43.70174,41.25679,37.61682,34.39525,36.45240,31.48959,41.37411,24.25794,34.80072,45.65447,31.32868,43.12031,20.76525,44.99056,36.76428,37.49582,34.87153,45.35227,38.81697,31.96151,26.85797,37.06903,35.97999,33.68970,41.87080,50.79734,23.98728,17.55692,14.81422,20.68306,26.48834,28.89043,23.18892,16.97769,24.28631,16.68480,18.29007,12.96594,19.99243,29.46791,21.67047,31.61761,35.46013,21.18065
track_tld7_a000_00_e00132-f06,0,6.22449,5.85040,20.21174,17.99896,6.87765,18.58602,13.13623,16.23548,5.32783,16.98272,14.31103,5.54667,8.82332,11.16348,13.69632,15.33686,20.89866,16.00274,15.63479,17.05611,26.84021,23.88994,15.37548,22.09090,23.97778,21.99699,38.00695,24.83253,30.07979,29.49711,28.19142,16.95229,17.60488,29.61581,33.18880,23.93584,23.51404,23.26379,41.78576,14.22163,13.51343,37.06505,19.33737,19.99685,29.91524,25.36345,25.16184,18.01291,24.58465,17.60148,29.39884,18.77369,30.03042,16.16019,15.88649,22.50512,17.81864,10.43648,26.09705,20.07201,19.65427,31.25492,5.57971,13.80502,14.30933,24.54467
track_tld7_a000_00_e00132-f07,0,6.05304,19.77270,23.28606,14.59501,19.90081,23.88814,18.03426,15.50846,19.89905,12.86662,15.25784,20.51980,21.17427,28.17526,24.18577,30.10625,16.95930,17.89368,22.37875,14.05318,11.05247,20.33422,14.95264,2.68556,29.87284,32.98526,21.15892,28.07011,21.26275,33.95779,27.61066,25.59556,25.11158,13.40223,28.07352,23.96807,12.60167,26.04031,23.32388,22.39060,22.42680,17.85689,17.64731,20.91037,23.31408,33.55414,17.99020,23.93833,16.85894,26.45851,41.87043,39.01183,23.96314,30.11788,29.03107,29.95748,33.50473,31.93910,23.30524,20.49633,25.01337,28.70380,26.20948,25.14451,34.12014,25.52291
track_tld7_a000_00_e00132-f08,0,32.04085,31.72317,25.84999,33.93879,25.46282,35.05813,33.38889,24.45426,36.33938,27.73287,31.57707,29.32340,27.84054,27.36507,44.55515,43.79268,18.33020,29.12036,21.88100,33.10782,24.55573,24.00502,34.23060,34.86646,20.91478,24.17658,18.82336,29.97880,24.60409,31.19554,32.45962,12.36915,23.26858,24.61809,35.75914,27.11299,22.35314,13.44372,10.30439,17.46782,17.27011,29.50631,8.07733,32.89419,13.64254,14.82595,31.79031,28.04575,22.53958,15.60059,29.86971,20.04685,23.71459,24.06339,21.50180,28.25039,21.11665,21.00341,17.88064,20.35540,15.85076,24.87219,15.20797,22.81578,28.64202,22.40977
track_tld7_a000_00_e00132-f09,0,40.27565,37.68628,27.66274,24.45884,25.04189,17.94717,32.31366,26.66461,24.49059,25.48806,23.31919,16.84648,21.59075,29.44947,8.44931,29.21937,25.98299,31.05235,27.17761,33.30631,15.47403,13.39506,20.95443,21.80241,31.45066,30.54420,21.50238,25.51712,19.07546,24.89150,25.06765,33.33470,27.27484,30.03049,16.00547,17.45062,19.47679,21.24815,23.13533,30.30276,34.45141,22.85033,28.46477,8.42487,20.90742,27.20289,20.58356,36.03258,23.16960,44.56232,27.73251,32.24810,27.61958,28.24750,41.13974,28.83408,14.77558,32.88936,34.65784,28.65272,29.05465,24.43847,16.93287,35.94456,24.14891,30.72735
track_tld7_a0p5_01_e00000-f01,14,43.25618,28.84142,38.89380,32.46442,22.75215,39.80703,26.13709,60.12761,27.89628,40.88459,21.62919,11.84732,32.25033,20.37680,25.09658,18.41400,32.99550,38.06141,37.72814,28.77677,37.03009,26.05969,26.49529,11.92367,23.90573,44.77779,24.07623,21.22541,30.82862,34.09535,44.74434,23.88535,44.57471,24.87717,21.82181,16.74900,25.84107,14.20506,21.11986,33.02525,23.19384,44.21672,21.78871,15.93952,20.29821,15.38704,17.28001,26.05636,41.11638,31.34889,30.59329,18.48077,19.06580,23.77723,37.30254,20.49933,24.17780,21.74462,10.59048,14.78248,31.48604,25.39830,25.20823,26.02806,27.19277,35.80813
track_tld7_a0p5_01_e00000-f02,14,42.24484,35.23576,37.04117,40.50620,55.55528,19.28279,53.54144,40.83853,32.80244,29.57609,44.77773,32.12568,44.26784,50.28278,39.54944,26.61301,38.73933,26.05780,31.86351,64.45262,48.66861,36.56508,43.89992,46.06325,41.42656,27.05276,21.67960,48.15120,41.67360,37.70890,47.27375,42.24760,50.89317,41.82738,34.07478,44.68291,47.79121,25.51134,60.57536,10.20930,51.19304,45.93909,32.59338,49.43566,47.74118,44.41852,20.88528,36.75651,29.25443,22.98402,26.19615,44.92974,33.79609,44.67757,21.29005,36.76869,25.40377,27.42094,42.45063,51.05507,34.38723,25.67013,56.81587,23.80053,40.03579,38.18084
track_tld7_a0p5_01_e00000-f03,14,34.03991,54.16437,29.82410,53.25858,51.92697,33.88401,35.52942,67.48109,26.87800,34.11261,45.01836,28.78963,46.03576,27.77438,35.38311,39.82064,49.29526,36.57409,42.06396,52.54142,61.08003,36.55210,37.23949,44.42799,35.96471,30.54429,35.41773,48.07794,31.96532,39.77345,51.52564,48.73392,33.96363,39.00651,28.98095,47.76250,61.42208,34.95131,47.75407,50.53633,34.12074,44.25406,36.07301,23.86134,33.98294,53.19832,47.64629,31.45008,40.84748,39.57107,39.86339,38.46887,34.03565,60.47869,55.04152,31.73706,39.78241,51.36702,8.00145,61.12186,38.17529,47.26960,39.91544,27.46604,38.73672,49.32549
track_tld7_a0p5_01_e00000-f04,14,39.96947,32.96441,62.39745,47.95718,33.15062,58.85996,58.96509,60.68153,51.18643,41.93795,59.66591,38.26426,37.60468,54.47272,40.87813,35.48842,55.70780,56.94529,53.89108,55.31095,69.33491,55.30127,52.82841,41.58999,56.78029,48.31012,26.03353,51.39776,47.62433,55.06524,46.97243,43.62100,56.92893,49.53990,51.33078,38.18913,68.80230,35.48845,25.93990,43.40004,51.48059,43.07111,53.79578,47.15532,47.86292,44.38966,62.83668,36.27300,62.90756,25.32284,31.77836,44.03051,49.26725,15.06513,47.28397,38.26713,58.14072,43.01020,55.26811,33.23616,64.03346,39.76392,40.51649,43.96164,44.29965,47.68745
track_tld7_a0p5_01_e00000-f05,14,46.07303,54.79201,44.36287,54.55645,81.26386,36.87941,59.63419,54.74682,59.36156,37.57829,58.92164,55.27480,55.38266,67.63906,57.95529,44.42658,38.89433,65.75913,73.58057,52.60889,32.85914,65.96250,52.77530,53.27501,46.10560,45.97377,37.13852,39.64002,58.96951,14.16490,59.06488,64.46985,45.63987,46.83553,24.14066,33.77739,50.03406,46.39162,44.13203,60.77776,61.57625,57.81151,59.40106,62.04169,43.81410,36.69013,46.55875,50.73550,80.39013,45.80335,36.08971,56.31031,31.87795,55.00674,29.90306,56.44260,45.97512,47.38805,67.16558,46.29792,45.10274,44.52512,45.29905,11.87040,42.11106,50.87906
track_tld7_a0p5_01_e00000-f06,14,49.85078,56.81514,45.32073,40.33617,37.25992,44.87767,43.62157,51.06295,42.40656,53.88771,45.25744,54.50058,53.04613,36.21251,56.45410,56.16434,43.92904,43.84017,59.11916,44.14167,50.67275,48.06422,49.44843,38.79655,37.93187,49.10927,68.19520,70.79736,28.24480,46.22444,41.28484,30.52789,32.45096,47.57053,56.38176,45.92328,36.34749,61.85623,62.15336,20.05337,63.39769,53.17119,47.26022,45.62395,47.96108,58.26680,32.87846,11.13198,37.58242,59.73507,63.92165,62.26864,63.96178,49.78306,32.46397,54.04602,50.55693,24.74047,42.54005,40.36131,28.20380,53.63741,45.43761,33.71297,34.74563,51.43347
track_tld7_a0p5_01_e00000-f07,14,42.62137,27.49381,24.18331,30.99227,20.04842,21.08755,35.02757,34.27904,42.48010,55.98814,29.73925,28.29520,32.02516,42.35220,39.76107,42.86377,43.72011,38.80406,45.63640,45.13992,41.43514,43.68811,39.26061,32.88533,24.84678,33.29985,36.54443,33.26970,40.05838,37.95947,32.04101,27.91282,9.01566,42.97389,26.27103,32.48707,48.30169,37.40366,34.51734,44.32461,17.08497,39.05719,44.83716,31.14616,35.37826,29.82002,43.62927,33.57710,41.11505,39.38158,15.16865,39.22017,31.72104,40.54036,44.24323,8.09842,33.47360,40.51185,33.65847,13.66895,36.47356,25.64843,24.99824,28.00150,14.93918,50.97917
track_tld7_a0p5_01_e00000-f08,14,30.22518,38.66642,28.85310,30.57816,56.76596,54.83953,25.78882,43.89109,53.85826,35.32913,25.97566,32.23145,46.83444,57.23656,19.48917,38.53925,29.27191,34.05378,33.10556,23.93522,38.15853,44.69558,53.08494,51.41394,31.63944,23.43486,45.41887,55.69159,45.45062,32.13939,29.35006,37.83141,46.06141,39.26512,46.71758,43.91379,36.03757,50.00548,37.84686,46.39679,38.28245,54.75831,70.19997,45.51691,35.87737,49.11860,34.26156,36.83517,42.08860,45.65740,37.16024,51.14485,23.70764,41.43462,47.31813,49.58621,47.53344,45.86638,40.28601,30.26025,56.67878,28.13401,48.54967,33.56332,26.20573,29.70536
track_tld7_a0p5_01_e00000-f09,14,62.30724,40.55496,55.75380,31.74411,22.57002,49.98583,37.23515,36.56664,64.18395,41.45846,23.79614,44.13637,43.06621,45.17895,41.06089,40.53539,33.94765,51.94798,48.45501,31.45976,33.61713,39.22550,30.29699,33.26769,11.49784,26.33664,32.08556,37.30721,23.99744,32.84708,31.98754,36.19988,48.40507,33.98040,38.09491,29.91145,22.69749,33.66443,27.68287,22.54080,29.35456,26.37156,34.30050,41.94519,39.07529,30.55657,42.38083,37.27816,38.55824,31.45483,35.35001,36.04605,46.11026,24.24724,48.39904,39.91989,50.37524,33.69069,43.19012,33.42822,32.99245,26.30166,30.50815,44.18041,38.32837,32.59615
track_tld7_a0p5_01_e00066-f01,14,25.05804,25.85397,19.15666,30.94157,35.19934,29.82437,26.87350,26.40438,16.84496,22.25267,17.66374,17.33340,15.39400,18.55165,21.85982,33.44457,19.75491,28.49362,40.08999,41.96938,39.63037,30.60372,26.31825,8.58173,29.16635,21.74799,20.98893,12.75343,19.89060,19.23844,25.58748,25.02563,30.92721,18.12206,9.10566,37.84386,7.00791,35.48885,18.37221,45.60869,25.03629,39.23477,21.88471,36.31875,13.29610,6.35025,7.74067,18.61297,15.24603,26.29430,10.59123,8.05448,7.54903,5.13545,18.92154,14.24355,24.47653,6.91171,23.19208,26.78079,13.16614,22.28157,25.49301,14.17537,38.60738,17.70385
track_tld7_a0p5_01_e00066-f02,14,39.63996,44.75981,24.27730,45.48338,50.11357,25.69137,48.18943,33.25532,38.52253,22.84563,46.24657,28.50791,37.68676,34.14066,31.61933,39.30503,35.08406,33.48161,36.31438,38.49710,19.24942,52.57615,40.60651,35.15021,20.25537,37.40833,34.61574,40.49685,33.51012,21.44111,23.39397,38.04622,32.06006,17.61568,37.31775,31.41217,25.58639,30.74132,26.66942,13.51265,36.74427,31.74200,50.36866,32.28548,41.15011,52.26935,37.60921,51.60761,29.89404,38.13337,59.52918,15.72616,42.71460,35.59562,20.20665,40.26794,33.04924,39.89100,48.40095,40.42184,24.66211,21.02800,38.33484,41.04062,12.46717,31.57274
track_tld7_a0p5_01_e00066-f03,14,25.99859,44.13927,33.51323,52.54252,29.99511,37.92092,55.13928,35.23436,34.96207,21.33561,42.14132,38.42392,40.29543,51.34154,35.20155,33.46014,47.15789,32.81292,39.59684,5.22947,31.42335,45.82962,37.68079,47.51920,37.63308,57.35327,35.07600,11.56377,31.46097,34.26561,23.03270,49.65731,43.53657,21.25228,57.82379,49.62045,39.28070,33.37882,50.53798,29.08652,40.08077,41.01441,46.02698,27.89933,52.34505,40.38686,41.09768,36.45144,50.18654,38.18310,22.87668,37.14466,42.83602,37.76984,50.34027,44.98954,27.79893,30.98163,24.80460,44.32655,40.98742,43.52841,41.02635,29.21417,32.70405,58.22482
track_tld7_a0p5_01_e00066-f04,14,53.46494,31.90118,47.17436,34.59502,43.77979,48.01056,59.21038,41.05032,27.07498,43.07275,45.81030,49.68843,52.39009,56.22792,49.03619,52.29927,31.32674,37.01025,39.13217,25.98910,37.36350,42.62057,48.46922,43.54622,29.35748,30.91505,39.87787,47.02568,48.19013,23.05382,46.19282,35.17707,54.19564,47.49278,34.57564,41.85766,34.60840,37.00975,41.51846,10.03965,26.74365,38.70352,16.77425,31.44607,38.69293,38.66331,35.35355,25.22405,50.95870,25.59711,20.68362,48.93815,31.31195,50.30037,34.75250,43.26554,28.45894,37.68531,44.86273,17.92906,39.57340,58.07769,34.36671,11.40099,33.64336,40.34765
track_tld7_a0p5_01_e00066-f05,14,43.81837,17.07196,8.54800,33.58327,43.98922,42.15837,56.77245,52.87964,54.11224,48.06479,36.58739,26.28266,55.89000,45.12466,54.56450,39.84700,61.91203,48.89473,54.22527,64.01889,54.79324,37.19440,41.29877,54.25940,30.93729,42.60894,36.26279,46.20877,42.33694,39.53489,43.76304,48.83098,50.48633,52.53738,52.01568,66.58773,31.35205,54.96407,28.30540,30.14198,36.72959,49.76417,30.78498,29.02457,34.19986,45.29942,51.38418,44.87099,28.58791,35.58723,58.57941,33.72191,54.29318,32.69813,61.61530,48.94473,43.40280,11.16305,35.34550,44.98664,38.16607,20.87453,43.98129,24.74029,39.50221,11.07429
track_tld7_a0p5_01_e00066-f06,14,36.31404,32.14919,48.03290,64.45314,44.07797,43.96891,69.35960,32.09764,38.37853,47.23067,39.97521,57.60220,36.81401,48.99357,60.71008,46.20040,52.31474,73.27319,51.73690,48.98041,33.65743,41.39278,65.50419,44.92679,18.97747,35.00005,33.94075,21.39168,26.84888,37.31503,27.85456,47.55932,37.23714,23.01145,31.97460,31.77569,36.86841,61.28215,42.91233,27.34238,45.75352,40.37484,55.14795,39.75242,48.69084,45.24398,33.07113,32.19905,30.04346,34.53714,47.58293,39.99481,40.01355,52.41134,38.55845,26.25297,29.10900,39.32623,44.80092,40.63658,37.76826,28.41556,46.57880,41.73393,28.43593,50.31859
track_tld7_a0p5_01_e00066-f07,14,33.29220,36.49041,53.09891,45.55505,41.50702,26.81028,39.12771,31.20638,33.59504,46.10310,31.23602,38.64101,42.76951,37.69820,37.66093,25.58469,24.97980,37.87888,26.61830,35.51411,20.39429,34.38414,31.15063,47.13968,17.66511,53.06163,33.98056,33.60492,24.70020,31.33777,37.67147,23.22236,36.54636,16.21821,22.79989,34.03278,34.95698,32.10172,26.40188,28.42217,25.25042,44.76131,28.61218,31.65566,22.49927,23.29868,18.81062,30.90898,30.86977,43.30446,25.94395,7.21177,25.01413,20.12804,30.57614,36.34350,36.18590,23.10536,36.54744,32.43792,31.19192,32.42274,35.97182,13.80780,36.07530,40.42610
track_tld7_a0p5_01_e00066-f08,14,39.74723,42.35518,52.60194,66.23858,25.13019,49.67211,43.54153,32.45070,26.00908,29.14570,43.27438,35.85645,39.18269,38.54709,36.21296,30.28171,32.57830,30.99810,34.06133,43.89192,41.05774,34.35493,36.61776,27.38824,11.58274,28.73065,33.49257,19.17367,14.68542,20.95670,12.18958,15.93225,26.15045,26.22541,24.18836,24.69552,26.24768,32.28384,28.86462,11.73619,14.53994,46.87100,30.52899,31.21430,32.43092,20.52964,62.22100,41.10106,44.42373,26.64251,30.72940,37.70536,47.85002,40.40548,32.39398,40.51061,33.42988,42.14224,36.83236,31.39109,41.66546,48.94316,44.89139,36.90699,40.42930,64.30894
track_tld7_a0p5_01_e00066-f09,14,36.22517,29.01259,40.91987,35.57126,43.12604,47.97741,39.30735,43.67961,49.94905,57.68469,37.29667,47.35618,44.01524,39.50540,44.75471,50.11906,59.19475,45.49869,40.59389,49.86060,38.40662,47.19588,53.51530,41.81076,20.23312,2.68068,1.34185,2.64469,16.03414,25.94397,21.06651,26.58257,1.48080,24.08556,21.59000,20.90827,17.31821,15.84490,29.51073,17.55258,26.30274,17.97999,47.67252,46.72113,33.75848,43.20281,39.41492,26.26660,30.34070,42.25335,31.36141,37.27220,48.47035,35.94397,24.95841,66.13526,28.26971,17.45876,42.43460,42.52538,31.22283,18.46780,39.32261,38.72946,34.11356,19.62980
